Query	Hit	Perc_ID	qlen	length	mismatch	gapopen	qstart	qend	sstart	ssend	evalue
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_3969_length_3300_cov_13.007088;tet(O)	99.478	1916	1916	10	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_3746_length_3339_cov_5.112058;tet(O)	99.478	1916	1916	10	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	99.478	1916	1915	10	0	1	1915	1915	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	99.426	1916	1916	11	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	99.426	1916	1916	11	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_17_length_54832_cov_23.768699;tet(O)	99.373	1916	1915	12	0	1	1915	1915	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_5807_length_3187_cov_18.301086;tet(O)	99.373	1916	1915	12	0	1	1915	1915	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_47_length_41657_cov_26.713091;tet(O)	99.269	1916	1916	14	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	99.269	1916	1916	14	0	1	1916	1	1916	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_8375_length_2227_cov_29.787293;tet(O)	98.486	1916	1916	27	2	1	1915	1915	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	99.572	1916	1403	6	0	1	1403	1	1403	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	99.513	1916	1232	6	0	1	1232	1	1232	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	99.589	1916	1217	5	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	99.589	1916	1216	5	0	1	1216	1216	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	99.507	1916	1217	6	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	99.507	1916	1216	6	0	1	1216	1216	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	99.425	1916	1217	7	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	99.425	1916	1217	7	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	99.425	1916	1217	7	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	99.26	1916	1217	9	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	99.26	1916	1217	9	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	99.667	1916	1201	4	0	1	1201	1201	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	99.178	1916	1217	10	0	1	1217	1	1217	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_24301_length_1122_cov_30.182755;tet(O)	99.537	1916	1079	5	0	837	1915	1079	1	0
NODE_2703_length_3801_cov_9.530432;tet(O)	NODE_28762_length_1110_cov_39.140284;tet(O)	99.625	1916	1067	4	0	849	1915	1067	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	100	1577	1577	0	0	1	1577	1	1577	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	99.873	1577	1577	2	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	100	1577	1571	0	0	1	1571	346	1916	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_17176_length_1577_cov_71.105782;tet(Q)	99.873	1577	1570	2	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_13557_length_1577_cov_64.404731;tet(Q)	99.809	1577	1571	3	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8066_length_1668_cov_27.871668;tet(Q)	99.809	1577	1571	3	0	1	1571	97	1667	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	99.809	1577	1570	3	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_10185_length_1668_cov_126.024179;tet(Q)	99.809	1577	1570	3	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	99.745	1577	1571	4	0	1	1571	1	1571	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	99.682	1577	1570	5	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	99.493	1577	1577	8	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	99.554	1577	1571	7	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	99.554	1577	1571	7	0	1	1571	97	1667	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	99.554	1577	1570	7	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12085_length_1601_cov_37.942432;tet(Q)	99.363	1577	1571	10	0	1	1571	28	1598	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	99.363	1577	1571	10	0	1	1571	97	1667	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	99.239	1577	1577	12	0	1	1577	97	1673	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	99.239	1577	1576	12	0	1	1576	1576	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	99.239	1577	1576	12	0	1	1576	1576	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_13315_length_1602_cov_162.349709;tet(Q)	99.176	1577	1577	13	0	1	1577	4	1580	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	99.236	1577	1571	12	0	1	1571	22	1592	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12264_length_1577_cov_95.457293;tet(Q)	99.236	1577	1571	12	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	99.236	1577	1570	12	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	99.049	1577	1577	15	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_10779_length_1572_cov_146.844430;tet(Q)	99.045	1577	1571	15	0	1	1571	1	1571	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	98.795	1577	1577	19	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	98.917	1577	1570	17	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12600_length_1577_cov_272.112352;tet(Q)	98.854	1577	1570	18	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	98.791	1577	1571	19	0	1	1571	217	1787	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	98.668	1577	1577	21	0	1	1577	97	1673	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14920_length_1601_cov_22.181113;tet(Q)	98.542	1577	1577	23	0	1	1577	1	1577	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_3309_length_1572_cov_154.325643;tet(Q)	98.472	1577	1571	24	0	1	1571	1	1571	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12583_length_1597_cov_370.380026;tet(Q)	98.287	1577	1576	27	0	1	1576	1576	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_11146_length_1668_cov_72.492870;tet(Q)	98.154	1577	1571	29	0	1	1571	97	1667	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	98.089	1577	1570	30	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_11488_length_1577_cov_220.603154;tet(Q)	98.027	1577	1571	31	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14168_length_1790_cov_51.587320;tet(Q)	97.962	1577	1570	32	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_13982_length_1568_cov_100.023133;tet(Q)	97.827	1577	1565	34	0	1	1565	1	1565	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_18242_length_1577_cov_134.864652;tet(Q)	97.454	1577	1571	40	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14049_length_1577_cov_172.388962;tet(Q)	97.327	1577	1571	42	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_1042_length_8929_cov_83.902862;tet(Q)	97.21	1577	1577	44	0	1	1577	334	1910	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_16908_length_1668_cov_103.792312;tet(Q)	97.325	1577	1570	42	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	97.325	1577	1570	42	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_8768_length_1956_cov_110.265650;tet(Q)	97.146	1577	1577	45	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_9824_length_1671_cov_119.665223;tet(Q)	97.083	1577	1577	46	0	1	1577	70	1646	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	97.02	1577	1577	47	0	1	1577	346	1922	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14593_length_1572_cov_255.901780;tet(Q)	97.134	1577	1570	45	0	1	1570	1570	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_7685_length_2491_cov_18.384236;tet(Q)	96.891	1577	1576	49	0	1	1576	1576	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_10503_length_1577_cov_51.844941;tet(Q)	96.945	1577	1571	48	0	1	1571	4	1574	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	96.827	1577	1576	50	0	1	1576	1576	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_12345_length_1572_cov_74.804878;tet(Q)	96.881	1577	1571	49	0	1	1571	1	1571	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_5946_length_1514_cov_22.660727;tet(Q)	98.473	1577	1441	22	0	1	1441	1441	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_20754_length_1390_cov_18.335581;tet(Q)	99.783	1577	1382	3	0	1	1382	4	1385	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14722_length_1409_cov_73.066470;tet(Q)	97.44	1577	1406	36	0	165	1570	1406	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_17107_length_1209_cov_99.117851;tet(Q)	99.669	1577	1208	4	0	364	1571	1	1208	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	91.122	1577	1577	140	0	1	1577	130	1706	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_14467_length_1178_cov_119.548531;tet(Q)	99.814	1577	1078	2	0	1	1078	1078	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_23944_length_1061_cov_110.553678;tet(Q)	99.272	1577	961	7	0	1	961	961	1	0
NODE_3020_length_3389_cov_21.496401;tet(Q)	NODE_23703_length_1142_cov_4.542778;tet(Q)	99.132	1577	922	8	0	1	922	922	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_13317_length_1916_cov_10.991940;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_857_length_9742_cov_21.494064;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_22442_length_1117_cov_25.283427;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_31746_length_1068_cov_15.899309;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_11031_length_1570_cov_25.416502;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_1828_length_7348_cov_60.807761;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_21355_length_1035_cov_188.610204;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_6407_length_1072_cov_34.965585;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_8674_length_2432_cov_219.059739;cfxA6	100	959	959	0	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_208_length_19876_cov_78.269361;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_741_length_14313_cov_15.850330;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_12687_length_1998_cov_16.211014;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_6122_length_2743_cov_117.949405;cfxA6	100	959	958	0	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_12662_length_1304_cov_42.927142;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_1656_length_5548_cov_28.305116;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_17361_length_1091_cov_12.865830;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_14855_length_1481_cov_276.142356;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_25032_length_1255_cov_7.532500;cfxA6	99.896	959	959	1	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_5793_length_2540_cov_43.983903;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_641_length_10801_cov_15.155965;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_2411_length_4774_cov_36.453062;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_13278_length_1269_cov_15.455519;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_16818_length_1397_cov_41.974665;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_4068_length_3620_cov_125.704067;cfxA6	99.896	959	958	1	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_21308_length_1039_cov_4.583333;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_15642_length_1329_cov_8.523548;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_7986_length_1185_cov_50.384956;cfxA6	99.791	959	959	2	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_20015_length_1054_cov_32.557558;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_15653_length_1386_cov_51.339594;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_20425_length_1194_cov_29.798068;cfxA6	99.791	959	958	2	0	1	958	958	1	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_21905_length_1382_cov_61.578749;cfxA6	99.687	959	959	3	0	1	959	1	959	0
NODE_857_length_9742_cov_21.494064;cfxA6	NODE_19011_length_1318_cov_4.332542;cfxA6	99.678	959	931	3	0	1	931	931	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_433_length_13165_cov_15.872082;sul1	100	836	836	0	0	1	836	1	836	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_1371_length_9160_cov_10.577814;sul1	100	836	836	0	0	1	836	1	836	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_438_length_13558_cov_5.862623;sul1	100	836	835	0	0	1	835	835	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_2467_length_4985_cov_5.320081;sul1	100	836	835	0	0	1	835	835	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_5632_length_3400_cov_5.904634;sul1	100	836	835	0	0	1	835	835	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_1658_length_7649_cov_7.405978;sul1	100	836	835	0	0	1	835	835	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_2208_length_3577_cov_21.012209;sul1	100	836	758	0	0	78	835	758	1	0
NODE_1371_length_9160_cov_10.577814;sul1	NODE_21276_length_1393_cov_2.576981;sul1	99.852	836	674	1	0	1	674	1	674	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_2599_length_4390_cov_4.482814;qacEdelta1	100	344	344	0	0	1	344	1	344	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_433_length_13165_cov_15.872082;qacEdelta1	100	344	344	0	0	1	344	1	344	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_1371_length_9160_cov_10.577814;qacEdelta1	100	344	344	0	0	1	344	1	344	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_438_length_13558_cov_5.862623;qacEdelta1	100	344	343	0	0	1	343	343	1	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_2208_length_3577_cov_21.012209;qacEdelta1	100	344	343	0	0	1	343	343	1	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_2467_length_4985_cov_5.320081;qacEdelta1	100	344	343	0	0	1	343	343	1	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_5632_length_3400_cov_5.904634;qacEdelta1	100	344	343	0	0	1	343	343	1	0
NODE_1371_length_9160_cov_10.577814;qacEdelta1	NODE_1658_length_7649_cov_7.405978;qacEdelta1	100	344	343	0	0	1	343	343	1	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_433_length_13165_cov_15.872082;aadA1	100	788	788	0	0	1	788	1	788	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_10000_length_2313_cov_4.629761;aadA1	100	788	788	0	0	1	788	1	788	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_1371_length_9160_cov_10.577814;aadA1	100	788	788	0	0	1	788	1	788	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_1703_length_6561_cov_6.154934;aadA1	100	788	788	0	0	1	788	1	788	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_438_length_13558_cov_5.862623;aadA1	100	788	787	0	0	1	787	787	1	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_2208_length_3577_cov_21.012209;aadA1	100	788	787	0	0	1	787	787	1	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_5632_length_3400_cov_5.904634;aadA1	100	788	787	0	0	1	787	787	1	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_1658_length_7649_cov_7.405978;aadA1	100	788	787	0	0	1	787	787	1	0
NODE_1371_length_9160_cov_10.577814;aadA1	NODE_2599_length_4390_cov_4.482814;aadA1	96.193	788	788	30	0	1	788	1	788	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_433_length_13165_cov_15.872082;dfrA1	100	470	470	0	0	1	470	1	470	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_10000_length_2313_cov_4.629761;dfrA1	100	470	470	0	0	1	470	1	470	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_1371_length_9160_cov_10.577814;dfrA1	100	470	470	0	0	1	470	1	470	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_1703_length_6561_cov_6.154934;dfrA1	100	470	470	0	0	1	470	1	470	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_438_length_13558_cov_5.862623;dfrA1	100	470	469	0	0	1	469	469	1	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_2208_length_3577_cov_21.012209;dfrA1	100	470	469	0	0	1	469	469	1	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_1658_length_7649_cov_7.405978;dfrA1	100	470	469	0	0	1	469	469	1	0
NODE_1371_length_9160_cov_10.577814;dfrA1	NODE_5632_length_3400_cov_5.904634;dfrA1	100	470	313	0	0	1	313	313	1	5.59E-167
NODE_15885_length_1274_cov_2.252666;sul2	NODE_15885_length_1274_cov_2.252666;sul2	100	692	692	0	0	1	692	1	692	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_433_length_13165_cov_15.872082;sul2	99.855	692	692	1	0	1	692	811	120	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_31302_length_1129_cov_94.338920;sul2	99.566	692	692	3	0	1	692	811	120	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_30990_length_1071_cov_16.542323;sul2	99.566	692	692	3	0	1	692	811	120	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_61_length_44018_cov_195.746810;sul2	99.566	692	692	3	0	1	692	1	692	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_3261_length_4611_cov_4.529192;sul2	99.566	692	692	3	0	1	692	811	120	0
NODE_15885_length_1274_cov_2.252666;sul2	NODE_5646_length_3019_cov_4.997638;sul2	99.566	692	692	3	0	1	692	811	120	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_17061_length_1627_cov_3.875318;blaTEM-1	100	857	857	0	0	1	857	1	857	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_18018_length_1146_cov_17.055912;blaTEM-1	100	857	857	0	0	1	857	1	857	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_3369_length_3919_cov_4.845238;blaTEM-1	100	857	857	0	0	1	857	1	857	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_926_length_6464_cov_14.671556;blaTEM-1	100	857	856	0	0	1	856	856	1	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_5646_length_2847_cov_5.842407;blaTEM-1	99.767	857	857	2	0	1	857	1	857	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_1965_length_6414_cov_7.269067;blaTEM-1	99.767	857	857	2	0	1	857	1	857	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_61_length_44018_cov_195.746810;blaTEM-1	99.766	857	856	2	0	1	856	856	1	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_7661_length_1916_cov_18.242516;blaTEM-1	99.766	857	856	2	0	1	856	856	1	0
NODE_18018_length_1146_cov_17.055912;blaTEM-1	NODE_16523_length_1697_cov_4.345920;blaTEM-1	99.766	857	856	2	0	1	856	856	1	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_1771_length_6057_cov_5.855048;tet(A)	100	1196	1196	0	0	1	1196	1	1196	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_444_length_18530_cov_13.726982;tet(A)	100	1196	1196	0	0	1	1196	1	1196	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_15749_length_1740_cov_6.200000;tet(A)	100	1196	1196	0	0	1	1196	1	1196	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_5315_length_3366_cov_5.625491;tet(A)	100	1196	1196	0	0	1	1196	1	1196	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_23542_length_1265_cov_2.337190;tet(A)	100	1196	1195	0	0	1	1195	1195	1	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_166_length_23123_cov_21.780562;tet(A)	100	1196	1195	0	0	1	1195	1195	1	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_1641_length_6717_cov_5.276043;tet(A)	100	1196	1195	0	0	1	1195	1195	1	0
NODE_444_length_18530_cov_13.726982;tet(A)	NODE_856_length_6863_cov_15.943302;tet(A)	99.916	1196	1196	1	0	1	1196	1	1196	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	100	1916	1916	0	0	1	1916	1	1916	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	99.739	1916	1916	5	0	1	1916	1	1916	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	99.426	1916	1916	11	0	1	1916	1	1916	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	99.061	1916	1916	18	0	1	1916	1	1916	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	98.904	1916	1916	21	0	1	1916	1921	6	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	98.591	1916	1916	27	0	1	1916	1	1916	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	99.375	1916	1760	11	0	156	1915	1760	1	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	98.433	1916	1787	28	0	130	1916	1	1787	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	96.19	1916	1916	73	0	1	1916	1921	6	0
NODE_9133_length_1994_cov_210.767922;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	96.19	1916	1916	73	0	1	1916	1	1916	0
